mc_step,rho_C,L_CD
24801,0.0419,358
24802,0.9291,706
24803,0.0419,360
24804,0.9292,666
24805,0.0419,336
24806,0.9277,728
24807,0.0413,360
24808,0.9301,676
24809,0.0409,342
24810,0.9304,672
24811,0.0416,326
24812,0.9321,666
24813,0.0413,314
24814,0.9291,690
24815,0.0413,326
24816,0.9288,736
24817,0.0424,374
24818,0.9277,708
24819,0.0429,370
24820,0.9297,696
24821,0.0422,350
24822,0.9299,748
24823,0.0405,322
24824,0.9306,646
24825,0.0415,322
24826,0.929,698
24827,0.0411,332
24828,0.9273,728
24829,0.0422,346
24830,0.9297,674
24831,0.0423,338
24832,0.9282,738
24833,0.043,342
24834,0.9276,654
24835,0.0433,374
24836,0.9285,672
24837,0.0427,370
24838,0.9279,692
24839,0.0436,370
24840,0.9292,668
24841,0.0418,344
24842,0.9287,702
24843,0.0417,356
24844,0.9299,682
24845,0.0415,352
24846,0.9282,722
24847,0.0416,346
24848,0.9287,674
24849,0.043,342
24850,0.9274,674
24851,0.0426,364
24852,0.9276,660
24853,0.0437,362
24854,0.9255,662
24855,0.0421,330
24856,0.9282,694
24857,0.0423,338
24858,0.9287,740
24859,0.0412,338
24860,0.9297,730
24861,0.0416,336
24862,0.9302,708
24863,0.0417,348
24864,0.9309,650
24865,0.0408,326
24866,0.9317,666
24867,0.0406,318
24868,0.9298,706
24869,0.041,336
24870,0.9299,698
24871,0.0423,366
24872,0.9279,744
24873,0.0411,332
24874,0.9283,778
24875,0.0413,370
24876,0.9287,766
24877,0.0418,370
24878,0.9297,708
24879,0.0418,378
24880,0.9293,718
24881,0.0423,350
24882,0.9299,654
24883,0.0408,344
24884,0.9307,644
24885,0.0412,332
24886,0.9304,676
24887,0.0401,328
24888,0.9286,734
24889,0.0395,322
24890,0.9304,694
24891,0.0404,334
24892,0.9309,714
24893,0.0402,370
24894,0.9321,736
24895,0.0406,360
24896,0.9304,686
24897,0.041,348
24898,0.9309,658
24899,0.0417,334
24900,0.9308,684
24901,0.041,340
24902,0.9298,692
24903,0.042,336
24904,0.929,702
24905,0.0416,342
24906,0.931,670
24907,0.0411,354
24908,0.9304,664
24909,0.0415,342
24910,0.9299,710
24911,0.0406,320
24912,0.9306,726
24913,0.0395,334
24914,0.9325,700
24915,0.0392,336
24916,0.9311,698
24917,0.0408,328
24918,0.9298,656
24919,0.0404,316
24920,0.9317,716
24921,0.0393,306
24922,0.9315,716
24923,0.0412,364
24924,0.9308,690
24925,0.0408,352
24926,0.9306,666
24927,0.0407,376
24928,0.9301,728
24929,0.0402,344
24930,0.9313,662
24931,0.04,344
24932,0.9307,734
24933,0.0403,356
24934,0.9307,748
24935,0.0405,346
24936,0.931,666
24937,0.0414,348
24938,0.9296,686
24939,0.0412,342
24940,0.9289,658
24941,0.0422,382
24942,0.9278,704
24943,0.041,342
24944,0.9316,708
24945,0.0412,352
24946,0.9283,690
24947,0.0408,330
24948,0.9297,704
24949,0.0418,362
24950,0.9296,682
24951,0.0425,362
24952,0.9277,678
24953,0.043,372
24954,0.929,700
24955,0.0425,362
24956,0.9287,720
24957,0.0429,366
24958,0.9273,726
24959,0.0423,376
24960,0.9287,722
24961,0.0419,344
24962,0.9286,714
24963,0.0428,380
24964,0.9294,708
24965,0.0415,362
24966,0.9309,678
24967,0.0403,342
24968,0.9323,668
24969,0.0412,348
24970,0.9261,750
24971,0.0423,364
24972,0.9272,738
24973,0.0421,376
24974,0.929,740
24975,0.0422,354
24976,0.9298,722
24977,0.0418,358
24978,0.9297,668
24979,0.0416,328
24980,0.9297,740
24981,0.0408,342
24982,0.9302,694
24983,0.0408,328
24984,0.9309,718
24985,0.041,310
24986,0.9316,650
24987,0.041,336
24988,0.9299,692
24989,0.0401,320
24990,0.9291,702
24991,0.0422,372
24992,0.9281,736
24993,0.0403,324
24994,0.9294,654
24995,0.0425,372
24996,0.9289,652
24997,0.0422,370
24998,0.9294,712
24999,0.0416,342
25000,0.9292,670
25001,0.0429,376
25002,0.928,698
25003,0.0418,362
25004,0.9293,686
25005,0.0408,352
25006,0.9315,714
25007,0.0404,334
25008,0.9288,726
25009,0.0409,360
25010,0.9315,644
25011,0.0418,342
25012,0.9298,636
25013,0.0414,330
25014,0.9293,702
25015,0.0419,316
25016,0.9309,694
25017,0.041,352
25018,0.929,732
25019,0.0421,360
25020,0.9281,724
25021,0.0409,354
25022,0.9275,734
25023,0.0419,348
25024,0.9286,678
25025,0.0422,354
25026,0.9301,638
25027,0.042,358
25028,0.9289,714
25029,0.0408,348
25030,0.9338,672
25031,0.0411,340
25032,0.9308,638
25033,0.0423,374
25034,0.9282,666
25035,0.0415,350
25036,0.9291,728
25037,0.0404,350
25038,0.9301,702
25039,0.0395,324
25040,0.9317,694
25041,0.0411,316
25042,0.9315,648
25043,0.0421,344
25044,0.9295,752
25045,0.0407,370
25046,0.9297,706
25047,0.0423,366
25048,0.9297,688
25049,0.0415,326
25050,0.9295,662
25051,0.0427,358
25052,0.9289,690
25053,0.0431,358
25054,0.9267,710
25055,0.043,368
25056,0.9293,682
25057,0.0411,334
25058,0.9296,680
25059,0.0418,372
25060,0.929,720
25061,0.041,350
25062,0.93,750
25063,0.0399,356
25064,0.933,686
25065,0.041,346
25066,0.9281,704
25067,0.0411,340
25068,0.9297,678
25069,0.0421,348
25070,0.9294,710
25071,0.0421,360
25072,0.9305,682
25073,0.0417,348
25074,0.9285,782
25075,0.0413,350
25076,0.9293,732
25077,0.0423,366
25078,0.9303,704
25079,0.0425,372
25080,0.9287,700
25081,0.0411,350
25082,0.9307,692
25083,0.0411,358
25084,0.931,662
25085,0.0422,360
25086,0.9294,680
25087,0.0422,362
25088,0.9294,632
25089,0.0425,358
25090,0.9291,712
25091,0.0424,370
25092,0.928,726
25093,0.0412,342
25094,0.9293,720
25095,0.0412,338
25096,0.9298,724
25097,0.0403,324
25098,0.9303,698
25099,0.0416,352
25100,0.9286,748
25101,0.0416,376
25102,0.9305,694
25103,0.0412,336
25104,0.9286,698
25105,0.0414,334
25106,0.9291,688
25107,0.041,350
25108,0.929,660
25109,0.0431,376
25110,0.9272,686
25111,0.042,344
25112,0.9309,672
25113,0.0417,336
25114,0.9306,618
25115,0.042,338
25116,0.932,612
25117,0.042,344
25118,0.9294,702
25119,0.0419,374
25120,0.9298,716
25121,0.04,328
25122,0.9318,690
25123,0.0402,332
25124,0.9312,692
25125,0.0417,370
25126,0.9288,708
25127,0.0404,346
25128,0.9299,704
25129,0.042,370
25130,0.9292,720
25131,0.0421,356
25132,0.9284,738
25133,0.0414,346
25134,0.9302,702
25135,0.0415,366
25136,0.9303,684
25137,0.0411,346
25138,0.9307,700
25139,0.0406,352
25140,0.9321,688
25141,0.0397,322
25142,0.9314,686
25143,0.0411,360
25144,0.9312,678
25145,0.042,376
25146,0.9303,682
25147,0.0409,332
25148,0.9322,668
25149,0.0418,334
25150,0.9292,680
25151,0.0427,392
25152,0.927,666
25153,0.0428,374
25154,0.9305,622
25155,0.0415,352
25156,0.9309,658
25157,0.0413,336
25158,0.9287,712
25159,0.0406,318
25160,0.9318,648
25161,0.0407,324
25162,0.9307,682
25163,0.0409,344
25164,0.9312,726
25165,0.0399,322
25166,0.9282,720
25167,0.0421,350
25168,0.9271,696
25169,0.0423,364
25170,0.9297,702
25171,0.0417,348
25172,0.9287,804
25173,0.0414,368
25174,0.9297,706
25175,0.0415,344
25176,0.9289,722
25177,0.0418,374
25178,0.9288,740
25179,0.0417,354
25180,0.9284,686
25181,0.0425,342
25182,0.9291,722
25183,0.0419,392
25184,0.9286,730
25185,0.0422,390
25186,0.9295,718
25187,0.0411,360
25188,0.9308,694
25189,0.0414,336
25190,0.9306,656
25191,0.0417,332
25192,0.9288,702
25193,0.0408,334
25194,0.9297,662
25195,0.0426,360
25196,0.9299,624
25197,0.0421,380
25198,0.9293,724
25199,0.0412,332
25200,0.9303,684
25201,0.0414,366
25202,0.9299,698
25203,0.0417,366
25204,0.9308,640
25205,0.0422,350
25206,0.9315,656
25207,0.0418,346
25208,0.9323,606
25209,0.0407,326
25210,0.9317,718
25211,0.041,318
25212,0.9298,698
25213,0.0413,330
25214,0.9294,672
25215,0.0421,386
25216,0.9297,696
25217,0.0406,340
25218,0.9296,686
25219,0.042,352
25220,0.9308,704
25221,0.0413,322
25222,0.93,696
25223,0.0417,366
25224,0.93,686
25225,0.0406,342
25226,0.9292,670
25227,0.0426,372
25228,0.9272,686
25229,0.0426,348
25230,0.9294,720
25231,0.0411,340
25232,0.9291,728
25233,0.0409,332
25234,0.9295,724
25235,0.0416,346
25236,0.9297,708
25237,0.0418,358
25238,0.9302,678
25239,0.0408,336
25240,0.9313,704
25241,0.0405,356
25242,0.9303,678
25243,0.0418,368
25244,0.9289,698
25245,0.0427,396
25246,0.9274,726
25247,0.041,366
25248,0.931,680
25249,0.0413,370
25250,0.9291,662
25251,0.0426,378
25252,0.9281,624
25253,0.0426,364
25254,0.9322,654
25255,0.041,352
25256,0.9284,694
25257,0.0429,382
25258,0.928,732
25259,0.0421,336
25260,0.9298,618
25261,0.0433,350
25262,0.9297,624
25263,0.0418,334
25264,0.9296,672
25265,0.0422,328
25266,0.9299,666
25267,0.0409,330
25268,0.9292,662
25269,0.0416,342
25270,0.9303,656
25271,0.0433,352
25272,0.9288,690
25273,0.0419,352
25274,0.9278,728
25275,0.0415,366
25276,0.9288,772
25277,0.0408,312
25278,0.9307,680
25279,0.0407,354
25280,0.931,668
25281,0.0413,308
25282,0.9307,636
25283,0.0427,358
25284,0.9282,684
25285,0.0418,370
25286,0.9274,674
25287,0.0429,364
25288,0.9288,688
25289,0.0417,352
25290,0.9299,698
25291,0.0427,364
25292,0.9274,680
25293,0.0441,364
25294,0.9271,714
25295,0.0433,360
25296,0.9292,670
25297,0.042,348
25298,0.9282,744
25299,0.0417,342
25300,0.93,630
25301,0.0443,356
25302,0.9282,676
25303,0.0438,382
25304,0.9278,676
25305,0.0423,380
25306,0.9284,650
25307,0.0434,390
25308,0.9278,688
25309,0.0412,368
25310,0.9298,682
25311,0.0407,338
25312,0.9309,714
25313,0.0399,350
25314,0.9311,692
25315,0.0396,326
25316,0.9306,724
25317,0.0407,362
25318,0.9301,702
25319,0.0412,368
25320,0.9299,680
25321,0.042,386
25322,0.9307,666
25323,0.0423,414
25324,0.9299,724
25325,0.0409,356
25326,0.9281,760
25327,0.0416,364
25328,0.9289,768
25329,0.0424,406
25330,0.9276,726
25331,0.0413,382
25332,0.9288,688
25333,0.0419,376
25334,0.9286,750
25335,0.0414,390
25336,0.9278,724
25337,0.0423,364
25338,0.9288,728
25339,0.0414,356
25340,0.9292,700
25341,0.0422,344
25342,0.9294,696
25343,0.0425,370
25344,0.9277,700
25345,0.0424,350
25346,0.9262,734
25347,0.0432,376
25348,0.9276,694
25349,0.0425,378
25350,0.929,748
25351,0.042,344
25352,0.9294,726
25353,0.0419,322
25354,0.9316,610
25355,0.0405,328
25356,0.9298,660
25357,0.0425,346
25358,0.9315,654
25359,0.0406,326
25360,0.9302,678
25361,0.0417,334
25362,0.9294,716
25363,0.0405,318
25364,0.9306,664
25365,0.0408,322
25366,0.9314,630
25367,0.0399,302
25368,0.9315,660
25369,0.0408,292
25370,0.9321,642
25371,0.0425,340
25372,0.9291,698
25373,0.0418,350
25374,0.9303,696
25375,0.0406,302
25376,0.9313,702
25377,0.0417,328
25378,0.9287,690
25379,0.0424,358
25380,0.9296,660
25381,0.0425,376
25382,0.9272,726
25383,0.0429,362
25384,0.9313,694
25385,0.0423,358
25386,0.9294,644
25387,0.0411,336
25388,0.931,676
25389,0.041,318
25390,0.9287,686
25391,0.043,324
25392,0.9282,644
25393,0.0418,342
25394,0.9282,742
25395,0.0413,352
25396,0.9301,658
25397,0.0425,342
25398,0.9306,658
25399,0.0411,332
25400,0.9309,690
25401,0.0407,350
25402,0.9295,704
25403,0.0419,348
25404,0.9292,714
25405,0.0405,330
25406,0.9306,696
25407,0.0401,326
25408,0.9311,694
25409,0.0411,326
25410,0.9296,710
25411,0.0422,364
25412,0.928,706
25413,0.0426,358
25414,0.9299,680
25415,0.0421,340
25416,0.9299,710
25417,0.0425,346
25418,0.9325,630
25419,0.0415,368
25420,0.9282,722
25421,0.0426,372
25422,0.9275,720
25423,0.0408,338
25424,0.9305,752
25425,0.0401,338
25426,0.9313,690
25427,0.04,324
25428,0.931,680
25429,0.0407,308
25430,0.9324,614
25431,0.0415,322
25432,0.9296,658
25433,0.0416,338
25434,0.9278,746
25435,0.0415,354
25436,0.9301,678
25437,0.0429,364
25438,0.9292,694
25439,0.0414,338
25440,0.9292,684
25441,0.0413,318
25442,0.9306,634
25443,0.0428,340
25444,0.9287,710
25445,0.0423,344
25446,0.9297,660
25447,0.0417,350
25448,0.9298,670
25449,0.042,364
25450,0.93,684
25451,0.0418,358
25452,0.9293,730
25453,0.0432,362
25454,0.9278,738
25455,0.0415,374
25456,0.928,726
25457,0.0422,342
25458,0.9281,682
25459,0.0442,378
25460,0.9274,696
25461,0.0429,346
25462,0.9293,672
25463,0.041,316
25464,0.9277,700
25465,0.0431,344
25466,0.9268,698
25467,0.0426,322
25468,0.9294,674
25469,0.0406,306
25470,0.9302,658
25471,0.0411,300
25472,0.9305,640
25473,0.0429,334
25474,0.9274,696
25475,0.0434,358
25476,0.9293,634
25477,0.042,342
25478,0.9289,670
25479,0.0423,358
25480,0.9308,664
25481,0.0413,330
25482,0.9302,678
25483,0.0417,344
25484,0.929,730
25485,0.0413,332
25486,0.9315,686
25487,0.0412,344
25488,0.9302,686
25489,0.0423,334
25490,0.9303,722
25491,0.0415,380
25492,0.9302,702
25493,0.0413,342
25494,0.9294,678
25495,0.0412,356
25496,0.9317,614
25497,0.0403,314
25498,0.9313,656
25499,0.039,302
25500,0.9298,718
25501,0.0402,348
25502,0.9293,718
25503,0.0402,350
25504,0.9303,686
25505,0.0413,354
25506,0.9291,672
25507,0.0408,344
25508,0.9302,744
25509,0.0402,362
25510,0.9315,698
25511,0.0412,358
25512,0.93,680
25513,0.0419,346
25514,0.9309,646
25515,0.041,346
25516,0.9305,670
25517,0.0412,318
25518,0.9306,680
25519,0.0409,332
25520,0.9307,688
25521,0.0415,344
25522,0.9297,644
25523,0.042,372
25524,0.9287,632
25525,0.0426,344
25526,0.9271,718
25527,0.0422,364
25528,0.9292,740
25529,0.0405,316
25530,0.9298,688
25531,0.0412,344
25532,0.9306,688
25533,0.0417,350
25534,0.93,696
25535,0.0408,316
25536,0.9298,696
25537,0.042,374
25538,0.9291,642
25539,0.0434,350
25540,0.9289,682
25541,0.0415,364
25542,0.9294,686
25543,0.0419,344
25544,0.9305,680
25545,0.0414,308
25546,0.9304,710
25547,0.0421,332
25548,0.929,688
25549,0.0423,342
25550,0.9309,670
25551,0.041,330
25552,0.9296,680
25553,0.0425,382
25554,0.9289,692
25555,0.0414,330
25556,0.9284,644
25557,0.0413,324
25558,0.9315,682
25559,0.0408,342
25560,0.9309,666
25561,0.0408,338
25562,0.9301,690
25563,0.0428,362
25564,0.9295,682
25565,0.0413,338
25566,0.9302,684
25567,0.0423,376
25568,0.9285,702
25569,0.0415,338
25570,0.929,722
25571,0.0416,364
25572,0.9307,652
25573,0.0418,358
25574,0.9292,692
25575,0.0402,336
25576,0.9309,686
25577,0.0399,354
25578,0.9301,728
25579,0.04,336
25580,0.9299,708
25581,0.0398,302
25582,0.9295,692
25583,0.041,318
25584,0.9307,656
25585,0.0409,324
25586,0.93,662
25587,0.0421,350
25588,0.9286,636
25589,0.0419,332
25590,0.9312,680
25591,0.0415,368
25592,0.9298,676
25593,0.0409,334
25594,0.9301,706
25595,0.0403,318
25596,0.9305,670
25597,0.0411,342
25598,0.9292,720
25599,0.0416,366
25600,0.9294,632
25601,0.043,346
25602,0.9284,640
25603,0.0422,350
25604,0.9306,658
25605,0.0409,340
25606,0.9307,658
25607,0.0417,348
25608,0.9287,704
25609,0.0414,352
25610,0.9299,708
25611,0.0411,338
25612,0.9299,688
25613,0.0404,332
25614,0.9285,740
25615,0.0399,320
25616,0.9301,694
25617,0.0412,346
25618,0.9288,674
25619,0.0416,334
25620,0.9298,700
25621,0.041,346
25622,0.9321,668
25623,0.0406,330
25624,0.9313,662
25625,0.0396,302
25626,0.9318,690
25627,0.0404,344
25628,0.9311,698
25629,0.0402,326
25630,0.9293,742
25631,0.0412,334
25632,0.9288,724
25633,0.0416,364
25634,0.9278,720
25635,0.0413,352
25636,0.9295,716
25637,0.0408,338
25638,0.9291,728
25639,0.0408,358
25640,0.9313,692
25641,0.04,330
25642,0.9303,690
25643,0.0408,368
25644,0.9281,714
25645,0.0424,368
25646,0.9273,722
25647,0.0427,376
25648,0.9274,780
25649,0.0422,372
25650,0.9291,708
25651,0.042,362
25652,0.9282,722
25653,0.0414,340
25654,0.9287,760
25655,0.0401,294
25656,0.9305,672
25657,0.0414,366
25658,0.9284,712
25659,0.0424,366
25660,0.9284,706
25661,0.0425,356
25662,0.9288,708
25663,0.0416,348
25664,0.9294,676
25665,0.0418,350
25666,0.9287,678
25667,0.0411,338
25668,0.9312,662
25669,0.0414,322
25670,0.9292,682
25671,0.0418,316
25672,0.932,622
25673,0.0415,336
25674,0.9311,696
25675,0.0408,314
25676,0.9322,632
25677,0.0427,366
25678,0.9287,686
25679,0.0419,338
25680,0.9315,692
25681,0.0412,322
25682,0.9313,664
25683,0.042,364
25684,0.9303,632
25685,0.0423,368
25686,0.9279,688
25687,0.0415,336
25688,0.9291,694
25689,0.0407,352
25690,0.9285,730
25691,0.0425,340
25692,0.9297,698
25693,0.0415,326
25694,0.9311,718
25695,0.0411,326
25696,0.9293,666
25697,0.0433,390
25698,0.9297,694
25699,0.041,328
25700,0.9322,698
25701,0.0413,332
25702,0.9314,672
25703,0.0411,356
25704,0.9287,736
25705,0.0411,342
25706,0.9299,704
25707,0.0418,352
25708,0.9295,670
25709,0.0413,360
25710,0.9307,678
25711,0.0425,342
25712,0.9286,712
25713,0.0414,346
25714,0.9306,670
25715,0.0417,358
25716,0.9295,736
25717,0.0411,362
25718,0.9279,714
25719,0.042,366
25720,0.9293,632
25721,0.0429,350
25722,0.9275,672
25723,0.0435,372
25724,0.929,664
25725,0.0439,396
25726,0.925,752
25727,0.0433,402
25728,0.9285,688
25729,0.0434,398
25730,0.9288,660
25731,0.0428,382
25732,0.9293,694
25733,0.0407,368
25734,0.9309,668
25735,0.0409,356
25736,0.9316,692
25737,0.0407,360
25738,0.9307,698
25739,0.0406,364
25740,0.9305,712
25741,0.0415,382
25742,0.929,698
25743,0.0417,344
25744,0.9308,706
25745,0.0405,318
25746,0.9315,682
25747,0.0405,314
25748,0.9283,672
25749,0.0418,332
25750,0.9295,662
25751,0.0412,342
25752,0.9302,654
25753,0.042,334
25754,0.9304,674
25755,0.0416,352
25756,0.9301,618
25757,0.0431,358
25758,0.928,718
25759,0.0419,374
25760,0.929,698
25761,0.0429,378
25762,0.9287,688
25763,0.0428,352
25764,0.9301,684
25765,0.0404,324
25766,0.9299,694
25767,0.0417,356
25768,0.9284,716
25769,0.0428,400
25770,0.9302,716
25771,0.0405,338
25772,0.9289,734
25773,0.0403,326
25774,0.9315,692
25775,0.04,312
25776,0.9293,702
25777,0.0418,350
25778,0.928,722
25779,0.0424,366
25780,0.9299,722
25781,0.0425,370
25782,0.9274,768
25783,0.0417,362
25784,0.9295,702
25785,0.0415,346
25786,0.9292,664
25787,0.0422,360
25788,0.9305,650
25789,0.042,344
25790,0.9299,674
25791,0.0414,344
25792,0.9313,664
25793,0.0406,332
25794,0.9306,674
25795,0.0415,348
25796,0.9313,648
25797,0.0403,340
25798,0.9323,686
25799,0.0412,342
25800,0.93,714
25801,0.0409,324
25802,0.9295,698
25803,0.0414,344
25804,0.928,720
25805,0.042,350
25806,0.9289,690
25807,0.0414,336
25808,0.9293,698
25809,0.0416,326
25810,0.9295,684
25811,0.0409,330
25812,0.9288,700
25813,0.0404,322
25814,0.933,656
25815,0.0399,324
25816,0.9289,722
25817,0.0421,358
25818,0.9268,668
25819,0.0426,346
25820,0.9295,646
25821,0.041,342
25822,0.9298,676
25823,0.0409,332
25824,0.9298,664
25825,0.0414,328
25826,0.9295,670
25827,0.0423,338
25828,0.9298,686
25829,0.0413,340
25830,0.9298,666
25831,0.0424,348
25832,0.931,636
25833,0.0415,334
25834,0.9279,672
25835,0.0432,368
25836,0.927,740
25837,0.0424,372
25838,0.9283,672
25839,0.0429,376
25840,0.926,746
25841,0.0426,374
25842,0.9304,656
25843,0.0417,368
25844,0.9307,690
25845,0.0406,334
25846,0.9295,700
25847,0.0427,338
25848,0.9292,702
25849,0.0422,368
25850,0.9308,678
25851,0.042,350
25852,0.9271,692
25853,0.0431,364
25854,0.9282,670
25855,0.0413,346
25856,0.9303,654
25857,0.04,346
25858,0.9284,738
25859,0.0413,370
25860,0.9297,686
25861,0.0415,344
25862,0.9308,720
25863,0.0415,350
25864,0.9307,670
25865,0.0409,320
25866,0.9307,670
25867,0.0411,320
25868,0.9298,740
25869,0.0414,356
25870,0.9305,702
25871,0.0409,330
25872,0.9314,686
25873,0.0412,332
25874,0.9321,664
25875,0.0404,314
25876,0.9309,700
25877,0.0408,330
25878,0.9292,690
25879,0.0427,356
25880,0.9304,686
25881,0.0412,362
25882,0.9315,638
25883,0.0409,334
25884,0.9306,664
25885,0.0408,306
25886,0.9274,682
25887,0.0423,356
25888,0.929,712
25889,0.0419,356
25890,0.9277,740
25891,0.0426,370
25892,0.929,708
25893,0.0411,350
25894,0.9294,754
25895,0.0419,368
25896,0.9298,708
25897,0.0411,372
25898,0.9286,702
25899,0.0424,382
25900,0.929,730
25901,0.0414,366
25902,0.931,696
25903,0.0423,370
25904,0.9306,648
