mc_step,rho_C,L_CD
26650,0.6611,9006
26651,0.6586,8940
26652,0.6617,8930
26653,0.6567,8952
26654,0.6657,8820
26655,0.6644,8894
26656,0.663,8990
26657,0.6694,8770
26658,0.6619,8944
26659,0.6573,8934
26660,0.6552,8946
26661,0.6522,9146
26662,0.6585,8964
26663,0.6589,8944
26664,0.6593,8956
26665,0.6608,8976
26666,0.657,8794
26667,0.6523,9150
26668,0.6617,8888
26669,0.656,9086
26670,0.6613,9006
26671,0.6611,8878
26672,0.6654,8904
26673,0.6629,9008
26674,0.6589,8926
26675,0.6577,8970
26676,0.6565,8958
26677,0.6525,9072
26678,0.6525,9044
26679,0.6575,9046
26680,0.6572,9044
26681,0.6558,8986
26682,0.6587,8890
26683,0.6574,9036
26684,0.6601,8882
26685,0.6589,8964
26686,0.6535,9074
26687,0.6569,9016
26688,0.6561,9122
26689,0.6531,9018
26690,0.6678,8910
26691,0.6615,8890
26692,0.6662,8936
26693,0.6748,8856
26694,0.6699,8828
26695,0.6568,9110
26696,0.6571,9020
26697,0.655,8994
26698,0.6581,9002
26699,0.6604,9026
26700,0.6624,8970
26701,0.6675,8878
26702,0.6536,9104
26703,0.6593,9042
26704,0.659,8916
26705,0.6627,8876
26706,0.6646,8886
26707,0.6554,8900
26708,0.6589,8994
26709,0.6581,8998
26710,0.6527,9000
26711,0.6525,9036
26712,0.6555,8916
26713,0.662,8894
26714,0.658,9014
26715,0.6609,9058
26716,0.6661,8912
26717,0.6683,8866
26718,0.6691,8704
26719,0.6535,9048
26720,0.6616,9056
26721,0.6576,9098
26722,0.6633,8984
26723,0.6667,8846
26724,0.6611,9022
26725,0.6619,9026
26726,0.6558,9090
26727,0.6622,8976
26728,0.663,9086
26729,0.6602,8978
26730,0.6582,8978
26731,0.6613,8992
26732,0.6736,8728
26733,0.6654,8948
26734,0.6573,8972
26735,0.6617,8976
26736,0.6665,8814
26737,0.6696,8820
26738,0.6606,8950
26739,0.653,9134
26740,0.6644,8912
26741,0.6584,8986
26742,0.6647,8952
26743,0.6721,8916
26744,0.6646,8870
26745,0.6609,8858
26746,0.6558,9032
26747,0.6708,8808
26748,0.6623,8982
26749,0.659,9026
26750,0.6646,8914
26751,0.6538,9032
26752,0.6623,8894
26753,0.6722,8732
26754,0.6616,9008
26755,0.6606,8924
26756,0.665,8956
26757,0.6622,8956
26758,0.6649,8946
26759,0.6696,8872
26760,0.6559,8958
26761,0.6545,9028
26762,0.6552,9104
26763,0.6615,9050
26764,0.6643,9062
26765,0.6596,8954
26766,0.6591,8936
26767,0.6705,8792
26768,0.6637,9016
26769,0.6613,8932
26770,0.6702,8788
26771,0.6637,8924
26772,0.6551,8984
26773,0.6596,9008
26774,0.6579,9024
26775,0.6568,8964
26776,0.6722,8896
26777,0.6665,8950
26778,0.6594,9014
26779,0.6689,8866
26780,0.6581,9108
26781,0.6533,9112
26782,0.666,8830
26783,0.6562,8956
26784,0.6504,9040
26785,0.6488,9134
26786,0.6649,8980
26787,0.6626,9018
26788,0.6678,8884
26789,0.6644,8828
26790,0.666,8914
26791,0.6576,9018
26792,0.6639,8884
26793,0.6624,8876
26794,0.6669,8948
26795,0.6679,8934
26796,0.6631,8992
26797,0.6659,8992
26798,0.6559,8994
26799,0.6573,9054
26800,0.6592,8982
26801,0.6558,8934
26802,0.6685,8846
26803,0.6531,9032
26804,0.6567,9058
26805,0.658,9052
26806,0.6672,8918
26807,0.655,8972
26808,0.6606,8906
26809,0.6566,8956
26810,0.6616,8914
26811,0.6624,8966
26812,0.6704,8842
26813,0.6656,8864
26814,0.6691,8880
26815,0.6772,8866
26816,0.6622,8914
26817,0.6579,8914
26818,0.6622,8960
26819,0.6618,8980
26820,0.6685,8812
26821,0.6537,9006
26822,0.6575,9054
26823,0.6507,9150
26824,0.6657,8878
26825,0.6613,8858
26826,0.6642,9062
26827,0.6614,8916
26828,0.6683,8760
26829,0.6637,8962
26830,0.668,8998
26831,0.6545,9098
26832,0.6639,9084
26833,0.6529,9046
26834,0.6627,8960
26835,0.6603,8974
26836,0.6602,8940
26837,0.6647,8930
26838,0.6616,9018
26839,0.6581,9052
26840,0.6615,8976
26841,0.6601,9004
26842,0.6486,9196
26843,0.6586,9004
26844,0.656,9180
26845,0.662,9018
26846,0.6707,8798
26847,0.6745,8704
26848,0.6682,8876
26849,0.6642,8844
26850,0.6625,8904
26851,0.6599,8960
26852,0.6551,9050
26853,0.6581,9028
26854,0.663,8992
26855,0.6719,8790
26856,0.6654,8928
26857,0.6542,8992
26858,0.6535,9196
26859,0.6547,8920
26860,0.6665,8924
26861,0.6575,9054
26862,0.66,8944
26863,0.6584,8922
26864,0.6646,8962
26865,0.6585,8990
26866,0.6649,8986
26867,0.6664,8902
26868,0.6591,9020
26869,0.6567,9026
26870,0.6642,8892
26871,0.6676,8980
26872,0.6676,8754
26873,0.6626,8960
26874,0.6626,8934
26875,0.6603,9034
26876,0.6608,9088
26877,0.6667,8944
26878,0.6533,8994
26879,0.6601,8950
26880,0.6661,8874
26881,0.66,8792
26882,0.6618,8876
26883,0.6693,8882
26884,0.6582,9062
26885,0.6641,8994
26886,0.6589,9048
26887,0.6582,8936
26888,0.6521,9056
26889,0.6613,8970
26890,0.6594,8956
26891,0.66,9076
26892,0.6558,9064
26893,0.6624,9026
26894,0.6703,8922
26895,0.6606,9092
26896,0.6584,8962
26897,0.662,9044
26898,0.6574,9022
26899,0.6635,8818
26900,0.6637,8966
26901,0.6645,8900
26902,0.6637,8886
26903,0.6705,8792
26904,0.6674,8916
26905,0.6732,8752
26906,0.6621,9046
26907,0.6661,8896
26908,0.6674,8928
26909,0.6566,9104
26910,0.6622,8976
26911,0.6565,9012
26912,0.6627,8952
26913,0.6565,8990
26914,0.6616,8966
26915,0.6555,8996
26916,0.6639,9126
26917,0.6586,9024
26918,0.66,9028
26919,0.6622,8962
26920,0.6607,9036
26921,0.663,8882
26922,0.6671,8896
26923,0.6654,8932
26924,0.668,9004
26925,0.6696,8802
26926,0.6683,8846
26927,0.6593,8908
26928,0.658,8926
26929,0.6538,8962
26930,0.6606,9028
26931,0.6558,9048
26932,0.659,9110
26933,0.6563,8944
26934,0.6622,9058
26935,0.663,8858
26936,0.6595,8952
26937,0.669,8908
26938,0.6663,8854
26939,0.6557,9022
26940,0.6711,8880
26941,0.6631,8882
26942,0.6596,8982
26943,0.6606,8992
26944,0.6638,8954
26945,0.6546,9014
26946,0.6575,9108
26947,0.6569,8998
26948,0.6663,8846
26949,0.6625,8982
26950,0.6627,8960
26951,0.6632,9012
26952,0.6646,8946
26953,0.6684,8800
26954,0.6673,8906
26955,0.6661,8770
26956,0.657,9010
26957,0.6556,8988
26958,0.6552,8906
26959,0.6701,8900
26960,0.6603,9026
26961,0.6573,8934
26962,0.6595,8904
26963,0.6662,8942
26964,0.657,9018
26965,0.6626,8972
26966,0.6652,8904
26967,0.6693,8814
26968,0.6609,8922
26969,0.6521,9182
26970,0.6613,9040
26971,0.6572,9022
26972,0.6634,9008
26973,0.6614,9024
26974,0.6603,9004
26975,0.6673,8882
26976,0.6702,8858
26977,0.6583,8894
26978,0.6664,8782
26979,0.675,8750
26980,0.6588,8980
26981,0.6686,8740
26982,0.6695,8902
26983,0.6664,8880
26984,0.6609,9000
26985,0.6607,8916
26986,0.6713,8908
26987,0.6736,8912
26988,0.6615,8940
26989,0.6677,8858
26990,0.6642,8892
26991,0.6536,9212
26992,0.6612,8934
26993,0.6665,8928
26994,0.6645,8990
26995,0.6679,8930
26996,0.6669,8906
26997,0.6601,8916
26998,0.6596,8964
26999,0.656,9024
27000,0.6671,8902
27001,0.6666,8828
27002,0.6656,8874
27003,0.6649,8898
27004,0.6651,9010
27005,0.6586,8992
27006,0.655,9022
27007,0.6708,8830
27008,0.667,8874
27009,0.6662,8858
27010,0.6639,8928
27011,0.6695,8830
27012,0.6744,8646
27013,0.6627,8946
27014,0.6645,8948
27015,0.6621,8982
27016,0.6702,8852
27017,0.6534,9110
27018,0.6556,9008
27019,0.661,8896
27020,0.6631,9076
27021,0.6621,8884
27022,0.6669,8838
27023,0.6617,8946
27024,0.6571,8960
27025,0.6557,9094
27026,0.6545,9016
27027,0.6443,9194
27028,0.6662,8906
27029,0.6631,9014
27030,0.6701,8884
27031,0.6564,9044
27032,0.6598,8922
27033,0.6576,8990
27034,0.6639,9004
27035,0.6639,8886
27036,0.6609,8958
27037,0.6611,8908
27038,0.6525,9126
27039,0.6563,9028
27040,0.6642,8970
27041,0.6667,9056
27042,0.6707,8816
27043,0.6679,9084
27044,0.6621,9048
27045,0.6623,9050
27046,0.6586,8904
27047,0.6618,9114
27048,0.6652,8806
27049,0.6694,8836
27050,0.6683,8878
27051,0.6695,8814
27052,0.656,9004
27053,0.6551,8904
27054,0.6667,8934
27055,0.6598,9000
27056,0.6621,8910
27057,0.6596,8992
27058,0.6571,9116
27059,0.654,8968
27060,0.6648,8904
27061,0.6667,8932
27062,0.6653,8834
27063,0.6692,8928
27064,0.6669,8892
27065,0.6631,8984
27066,0.6679,8870
27067,0.6683,8906
27068,0.6676,8936
27069,0.6681,8872
27070,0.6586,8968
27071,0.6549,8988
27072,0.6598,8944
27073,0.6616,8816
27074,0.6718,8824
27075,0.6692,8848
27076,0.6641,9004
27077,0.6619,8956
27078,0.6559,8946
27079,0.6683,8876
27080,0.6654,8936
27081,0.6603,8952
27082,0.67,8742
27083,0.6627,9020
27084,0.6586,9046
27085,0.6676,8966
27086,0.6589,8990
27087,0.662,8894
27088,0.6684,9036
27089,0.667,8768
27090,0.6564,8930
27091,0.6623,8768
27092,0.6602,8944
27093,0.6596,8968
27094,0.6569,8966
27095,0.6649,8902
27096,0.6571,8970
27097,0.6624,8892
27098,0.6691,8838
27099,0.6636,9036
27100,0.6654,9036
27101,0.6616,8908
27102,0.6661,8932
27103,0.6634,8912
27104,0.6642,8862
27105,0.6609,8944
27106,0.6603,8848
27107,0.6634,8970
27108,0.664,8898
27109,0.6727,8736
27110,0.6569,9004
27111,0.6588,8856
27112,0.6669,8980
27113,0.6572,8932
27114,0.66,9058
27115,0.6668,8866
27116,0.6676,8790
27117,0.6626,8876
27118,0.6612,8934
27119,0.6583,9140
27120,0.6624,8884
27121,0.6565,9058
27122,0.6635,8956
27123,0.6543,8960
27124,0.6552,8932
27125,0.6645,8896
27126,0.6495,9058
27127,0.6513,9126
27128,0.6571,9026
27129,0.6572,8928
27130,0.6584,8950
27131,0.6583,8962
27132,0.6639,8912
27133,0.6623,9062
27134,0.6667,8864
27135,0.6625,8918
27136,0.6635,9032
27137,0.6691,8944
27138,0.6588,9060
27139,0.6506,9160
27140,0.6616,8882
27141,0.6657,8980
27142,0.6623,8888
27143,0.655,8944
27144,0.6606,8930
27145,0.6668,8924
27146,0.657,8958
27147,0.6545,9064
27148,0.6572,9022
27149,0.6567,9152
27150,0.6631,8936
27151,0.6621,8940
27152,0.6689,8808
27153,0.664,8984
27154,0.6546,9102
27155,0.659,8956
27156,0.6639,8900
27157,0.6622,8976
27158,0.6674,8968
27159,0.6652,8988
27160,0.6609,8962
27161,0.6598,8998
27162,0.6662,8982
27163,0.6693,8742
27164,0.6569,9032
27165,0.6519,9122
27166,0.6623,8848
27167,0.6599,8946
27168,0.6564,9154
27169,0.6577,8948
27170,0.6574,9018
27171,0.6696,8842
27172,0.6652,8884
27173,0.6672,8950
27174,0.6686,8912
27175,0.6646,8922
27176,0.6571,9000
27177,0.6641,8954
27178,0.6644,8988
27179,0.6704,8874
27180,0.6681,8882
27181,0.6623,8978
27182,0.6505,9162
27183,0.6601,9080
27184,0.6667,8946
27185,0.6605,8968
27186,0.6618,9048
27187,0.6673,8944
27188,0.6703,8776
27189,0.6595,8988
27190,0.6608,8962
27191,0.6526,9072
27192,0.6744,8718
27193,0.6633,8874
27194,0.6583,9028
27195,0.6563,9000
27196,0.6575,8964
27197,0.656,9080
27198,0.6639,8826
27199,0.6567,9000
27200,0.6636,8900
27201,0.662,8898
27202,0.6642,8964
27203,0.6635,8852
27204,0.671,8776
27205,0.6593,9028
27206,0.6672,8944
27207,0.658,8998
27208,0.6579,8938
27209,0.6607,8950
27210,0.665,8820
27211,0.655,8938
27212,0.666,8938
27213,0.663,8920
27214,0.653,9060
27215,0.6663,8826
27216,0.6635,8920
27217,0.666,8806
27218,0.6542,9076
27219,0.6658,8886
27220,0.6633,9004
27221,0.6675,8892
27222,0.6683,8916
27223,0.6589,8994
27224,0.6544,8974
27225,0.6664,8872
27226,0.6603,8862
27227,0.661,8860
27228,0.6525,9056
27229,0.6599,9016
27230,0.6655,8792
27231,0.6633,8934
27232,0.6614,9068
27233,0.662,8910
27234,0.6533,9030
27235,0.6655,8876
27236,0.6665,8864
27237,0.6681,8980
27238,0.6617,8884
27239,0.6698,8892
27240,0.6684,8914
27241,0.6646,8818
27242,0.6621,8872
27243,0.6563,9020
27244,0.6639,8906
27245,0.6638,9048
27246,0.6652,8876
27247,0.6634,9034
27248,0.6586,8954
27249,0.6584,8918
27250,0.6597,9090
27251,0.6546,9060
27252,0.6639,8890
27253,0.6567,9020
27254,0.667,8902
27255,0.6678,8862
27256,0.6658,8920
27257,0.6542,9046
27258,0.6609,8978
27259,0.6608,9010
27260,0.6497,9154
27261,0.6657,8932
27262,0.6519,9068
27263,0.6629,8960
27264,0.6661,8894
27265,0.6641,8940
27266,0.6675,8900
27267,0.663,8932
27268,0.6607,9008
27269,0.6662,8868
27270,0.6624,9086
27271,0.6653,8944
27272,0.6678,8888
27273,0.6633,8898
27274,0.6659,8998
27275,0.6663,8884
27276,0.6678,8934
27277,0.6636,8914
27278,0.6696,8786
27279,0.6746,8846
27280,0.6651,8876
27281,0.6629,8908
27282,0.6574,8980
27283,0.6585,8990
27284,0.6675,8856
27285,0.6647,9092
27286,0.6676,8794
27287,0.6635,9072
27288,0.6627,8936
27289,0.6607,9022
27290,0.6633,8956
27291,0.665,9076
27292,0.6645,8854
27293,0.6626,8910
27294,0.6664,8916
27295,0.6605,8930
27296,0.6572,8956
27297,0.6586,9074
27298,0.6613,8956
27299,0.66,9058
27300,0.6658,8868
27301,0.6571,8976
27302,0.6592,8994
27303,0.6664,8910
27304,0.6723,8728
27305,0.6619,8794
27306,0.6624,8974
27307,0.6591,9054
27308,0.6611,8976
27309,0.6632,8874
27310,0.6613,8938
27311,0.667,8890
27312,0.6645,8888
27313,0.6553,9000
27314,0.663,8914
27315,0.6611,9018
27316,0.655,9094
27317,0.6544,9136
27318,0.6542,9170
27319,0.6597,8998
27320,0.6614,9048
27321,0.6579,8928
27322,0.6596,9030
27323,0.6593,9054
27324,0.6593,8918
27325,0.6671,8862
27326,0.6543,9168
27327,0.6625,8998
27328,0.6647,8988
27329,0.6603,8912
27330,0.655,8988
27331,0.6691,8786
27332,0.6545,9032
27333,0.6581,9036
27334,0.664,8864
27335,0.6565,9064
27336,0.6641,8994
27337,0.6638,9028
27338,0.6704,8826
27339,0.6568,9006
27340,0.6554,9064
27341,0.6663,8958
27342,0.6617,9090
27343,0.6567,9110
27344,0.6632,8970
27345,0.6632,8956
27346,0.6578,8992
27347,0.6633,8880
27348,0.656,9062
27349,0.6543,9100
27350,0.6656,8856
27351,0.6616,9000
27352,0.6574,8998
27353,0.662,8862
27354,0.6675,8970
27355,0.6576,8942
27356,0.6664,8942
27357,0.6623,9002
27358,0.6636,8840
27359,0.6558,8894
27360,0.6659,8880
27361,0.6622,8950
27362,0.6459,9050
27363,0.6554,8928
27364,0.6698,8862
27365,0.6666,8864
27366,0.6689,8946
27367,0.6721,8730
27368,0.6645,8998
27369,0.6609,8886
27370,0.6598,9036
27371,0.6651,8882
27372,0.6614,9056
27373,0.6653,8886
27374,0.6624,8980
27375,0.6564,9084
27376,0.6685,8968
27377,0.6614,9048
27378,0.6584,9050
27379,0.6621,8952
27380,0.6544,9098
27381,0.6583,8890
27382,0.6616,8952
27383,0.6634,8918
27384,0.6623,8956
27385,0.6592,9024
27386,0.6514,9040
27387,0.6524,9008
27388,0.6593,9000
27389,0.663,9014
27390,0.6634,9054
27391,0.669,8942
27392,0.6543,9090
27393,0.6636,8984
27394,0.6609,9056
27395,0.6658,8940
27396,0.6716,8770
27397,0.6637,8894
27398,0.6628,9002
27399,0.6581,9082
27400,0.6593,8996
27401,0.6482,9238
27402,0.6536,9112
27403,0.6552,9102
27404,0.6659,8898
27405,0.6652,8926
27406,0.6612,8984
27407,0.6718,8762
27408,0.6627,8978
27409,0.6675,8974
27410,0.6625,8868
27411,0.6673,8842
27412,0.6654,8922
27413,0.6646,8938
27414,0.6772,8628
27415,0.656,8960
27416,0.659,8970
27417,0.6596,8922
27418,0.6561,9114
27419,0.6518,9064
27420,0.6628,9006
27421,0.6595,8978
27422,0.6554,8970
27423,0.6717,8830
27424,0.6658,8802
27425,0.6702,8776
27426,0.6652,8988
27427,0.6614,9044
27428,0.6642,9062
27429,0.662,9030
27430,0.6576,8964
27431,0.657,9124
27432,0.6601,8956
27433,0.6589,9026
27434,0.6581,8996
27435,0.6629,8888
27436,0.6713,8794
27437,0.6615,8916
27438,0.6514,9062
27439,0.6647,8898
27440,0.6613,8834
27441,0.6555,9078
27442,0.6634,9032
27443,0.6593,9038
27444,0.663,8978
27445,0.6619,8912
27446,0.6613,8986
27447,0.659,8988
27448,0.6655,8950
27449,0.666,8856
27450,0.6663,8892
27451,0.6619,9040
27452,0.6609,9056
27453,0.6695,8672
27454,0.666,8874
27455,0.6545,8878
27456,0.6578,9054
27457,0.6699,8762
27458,0.6683,8998
27459,0.659,9048
27460,0.6592,9034
27461,0.6594,9166
27462,0.6545,9044
27463,0.6586,8942
27464,0.6643,8930
27465,0.6618,8992
27466,0.6597,9012
27467,0.6663,8948
27468,0.6619,8992
27469,0.6508,9178
27470,0.6663,8882
27471,0.6633,8976
27472,0.6546,9052
27473,0.6555,9030
27474,0.6656,8938
27475,0.6587,9066
27476,0.6582,9084
27477,0.6553,9018
27478,0.662,8866
27479,0.6592,8962
27480,0.6593,8912
27481,0.6583,8918
27482,0.6609,8948
27483,0.6599,9030
27484,0.6616,8844
27485,0.6551,9100
27486,0.6616,8890
27487,0.6602,8986
27488,0.6507,9096
27489,0.6571,9010
27490,0.6576,9006
27491,0.654,9000
27492,0.6617,8988
27493,0.6668,8852
27494,0.6647,8880
27495,0.6695,8868
27496,0.6518,9106
27497,0.6581,8988
27498,0.6645,8898
27499,0.6582,8994
27500,0.667,8982
27501,0.6671,8796
27502,0.658,9068
27503,0.66,9028
27504,0.6566,8908
27505,0.6633,8944
27506,0.6625,8940
27507,0.6658,8834
27508,0.6659,8932
27509,0.6652,8970
27510,0.6624,8934
27511,0.6631,8864
27512,0.6545,8976
27513,0.6566,9106
27514,0.6633,9016
27515,0.66,9040
27516,0.6563,8964
27517,0.6617,8960
27518,0.6582,8972
27519,0.6608,8994
27520,0.6574,9098
27521,0.6636,9082
27522,0.6653,8972
27523,0.6618,8860
27524,0.6669,8962
27525,0.662,9006
27526,0.6652,8966
27527,0.6651,8936
27528,0.6535,9026
27529,0.6713,8944
27530,0.6637,8892
27531,0.6607,9010
27532,0.6632,9058
27533,0.6623,8958
27534,0.6615,8856
27535,0.668,8836
27536,0.6644,8952
27537,0.6601,9014
27538,0.6592,9046
27539,0.6624,8992
27540,0.653,9140
27541,0.6617,9036
27542,0.6571,9194
27543,0.6676,8830
27544,0.6544,9118
27545,0.6651,8966
27546,0.6615,9036
27547,0.6617,8990
27548,0.6533,9024
27549,0.6597,8944
27550,0.6668,8834
27551,0.6617,8898
27552,0.6679,8950
27553,0.6674,8956
27554,0.6547,9080
27555,0.671,8974
27556,0.6638,8870
27557,0.6646,8836
27558,0.6632,9024
27559,0.656,9062
27560,0.6584,8980
27561,0.6651,8872
27562,0.6593,8964
27563,0.6541,8916
27564,0.6512,9070
27565,0.6607,8956
27566,0.6661,8946
27567,0.6546,9094
27568,0.6565,9064
27569,0.6594,9024
27570,0.6531,9086
27571,0.6591,8926
27572,0.6616,8878
27573,0.6576,9024
27574,0.6571,8948
27575,0.6558,9194
27576,0.6553,9004
27577,0.6601,8950
27578,0.6627,8934
27579,0.662,9026
27580,0.6645,8950
27581,0.6647,8922
27582,0.6656,8866
27583,0.6636,8926
27584,0.6683,8894
27585,0.6632,8914
27586,0.6675,8824
27587,0.6607,8928
27588,0.658,8910
27589,0.6583,8880
27590,0.672,8722
27591,0.6591,9042
27592,0.6656,8930
27593,0.6589,9034
27594,0.6629,8996
27595,0.657,8982
27596,0.6626,8916
27597,0.6574,9112
27598,0.6624,9046
27599,0.6718,8852
27600,0.6656,9000
27601,0.6647,8924
27602,0.6658,8838
27603,0.6666,8910
27604,0.6651,8954
27605,0.6644,8988
27606,0.6588,9026
27607,0.6683,8922
27608,0.6622,8872
27609,0.6552,9020
27610,0.6632,8952
27611,0.673,8804
27612,0.6639,8894
27613,0.6647,8868
27614,0.6624,8902
27615,0.6676,8788
27616,0.6629,8816
27617,0.6568,8968
27618,0.6594,9026
27619,0.6675,8882
27620,0.6604,9012
27621,0.6613,9006
27622,0.6606,8996
27623,0.6687,8836
27624,0.6589,9010
27625,0.6601,9124
27626,0.6563,9058
27627,0.6609,9038
27628,0.6685,8870
27629,0.6675,8796
27630,0.6688,8914
27631,0.654,9036
27632,0.6654,8866
27633,0.6634,8870
27634,0.6614,8906
27635,0.6679,8842
27636,0.6597,8902
27637,0.656,9032
27638,0.6609,9030
27639,0.6584,8920
27640,0.6667,8940
27641,0.6592,8840
27642,0.6589,9012
27643,0.6647,8978
27644,0.6714,8814
27645,0.6656,9036
27646,0.6568,8976
27647,0.6586,9046
27648,0.6558,9146
27649,0.6574,8922
27650,0.6698,8844
27651,0.662,8900
27652,0.672,8894
27653,0.6695,8818
27654,0.6588,9060
27655,0.6601,9002
27656,0.6634,9048
27657,0.6652,8806
27658,0.6635,8906
27659,0.6616,8876
27660,0.6663,8924
27661,0.664,8938
27662,0.6669,8784
27663,0.6579,8946
27664,0.6611,8986
27665,0.6697,8826
27666,0.6649,9028
27667,0.6568,8970
27668,0.6592,9024
27669,0.6499,9126
27670,0.6585,9014
27671,0.6527,9074
27672,0.6578,9038
27673,0.6664,8938
27674,0.663,8812
27675,0.6556,9002
27676,0.6637,8838
27677,0.6605,9034
27678,0.6599,9068
27679,0.6503,9126
27680,0.6598,8898
27681,0.6652,8972
27682,0.6727,8820
27683,0.6738,8798
27684,0.6619,8880
27685,0.6579,8924
27686,0.6583,8982
27687,0.6615,8878
27688,0.6688,8844
27689,0.6521,9044
27690,0.6584,9034
27691,0.6609,8932
27692,0.6607,8874
27693,0.6585,9074
27694,0.6597,8850
27695,0.6578,8942
27696,0.6586,9000
27697,0.6625,8948
27698,0.6593,8934
27699,0.6719,8712
27700,0.6581,9030
27701,0.6584,8960
27702,0.6558,9118
27703,0.6525,9108
27704,0.6576,8996
27705,0.6614,9082
27706,0.6668,8826
27707,0.6662,8938
27708,0.6591,8916
27709,0.6536,9200
27710,0.6552,9004
27711,0.6584,8846
27712,0.6548,9004
27713,0.6604,8966
27714,0.6678,8868
27715,0.6624,8966
27716,0.6677,8856
27717,0.6658,8904
27718,0.6635,8856
27719,0.6662,8884
27720,0.6621,8886
27721,0.6571,9038
27722,0.6573,8958
27723,0.672,8822
27724,0.6579,9082
27725,0.6653,8772
27726,0.6726,8708
27727,0.6588,8954
27728,0.6685,8850
27729,0.6672,8904
27730,0.6577,8972
27731,0.6598,8892
27732,0.6671,8856
27733,0.6587,8874
27734,0.6589,9062
27735,0.6589,8984
27736,0.6655,8858
27737,0.6711,8852
27738,0.6561,9084
27739,0.6648,8972
27740,0.6616,9032
27741,0.6668,8934
27742,0.6587,8924
27743,0.6626,8990
27744,0.6641,8794
27745,0.6664,8900
27746,0.6702,8906
27747,0.66,8882
27748,0.6627,8844
27749,0.6623,9034
27750,0.6654,8882
